,event_name,event_date,details,wad,wwcd,wlcd,wswd,wkowd,wrd,wlrd,wtsd,wssd,wsdd,wspd,wcpd,wgpd,wttdd,wstdd,wtddd,wssubd,wspassd,wssweepd,winner_lable,finghter1wins,fighter2wins,winner,looser,fighter1,fighter2,fighter_name,result,end_round,finish_method,fighter1_str,fighter2_str,fighter1_td,fighter2_td,fighter1_sub,fighter2_sub,fighter1_pass,fighter2_pass
4904,UFC,2013-08-28 00:00:00,Condit vs. Kampmann 2 Condit vs. Kampmann 2:Live from Indianapolis,-3,0,0,-2,0,-73,0,89,59,0.02,-0.16,0.24,-0.12,-9,-7,0.29,-7,-10,-1,2,0,1,Jason High,James Head,James Head,Jason High,James Head,Loss,R1,Submission,0,1,0,1,0,2,0,3
7142,UFC® LIVE,2010-08-01 00:00:00,JONES vs MATYUSHENKO,1,-25,-13,-2,-1,-74,0,-471,-213,-0.05,0.03,-0.18,0.15,-22,-7,-0.14,-1,-9,-2,2,0,1,Igor Pokrajac,James Irvin,James Irvin,Igor Pokrajac,James Irvin,Loss,R1,Submission,11,18,0,2,0,1,0,2
3484,UFC 184 Rousey vs. Zingano,2015-02-28 00:00:00,Live on Pay-Per-View,-1,25,8,4,4,0,-2,653,362,0,-0.02,0,0,45,6,-0.5,6,7,3,2,0,1,Valmir Lazaro,James Krause,James Krause,Valmir Lazaro,James Krause,Loss,R3,Decision - Split,87,87,0,0,0,0,0,0
156,UFC Fight Night Gaethje vs Vick,2018-08-25 00:00:00,Live on TSN 5,5,12,5,-2,4,1,-2,635,297,0.12,0.18,-0.21,0,37,2,-0.34,0,2,3,1,1,0,James Krause,Warlley Alves,James Krause,Warlley Alves,Warlley Alves,Loss,R2,KO/TKO,59,28,0,1,0,0,0,0
751,UFC Fight Night Stephens vs Choi,2018-01-14 00:00:00,Live on TSN 5,2,13,3,4,0,2,-1,429,254,-0.02,0.2,-0.24,0,44,5,-0.22,5,6,1,1,1,0,James Krause,Alex White,James Krause,Alex White,James Krause,Win,R3,Decision - Unanimous,35,56,3,1,2,0,4,0
1328,The Ultimate Fighter Finale Johnson vs Gaethje,2017-07-07 00:00:00,Live on TSN 5,0,6,-3,4,4,0,0,1040,528,0.18,-0.07,0,0,46,9,0.46,6,8,3,1,1,0,James Krause,Tom Gallicchio,James Krause,Tom Gallicchio,Tom Gallicchio,Loss,R3,Decision - Unanimous,106,53,0,1,0,0,0,1
2579,UFC Fight Night Cowboy vs. Cowboy,2016-02-21 00:00:00,Live on TSN 2,1,25,8,4,4,2,-1,946,405,0.07,0.14,0,-0.15,41,6,-0.36,6,6,2,1,1,0,James Krause,Shane Campbell,James Krause,Shane Campbell,Shane Campbell,Loss,R3,Decision - Unanimous,47,82,2,2,2,0,3,2
1768,UFC Fight Night VanZant vs Waterson,2016-12-17 00:00:00,Live on TSN 4 & 5,2,-14,-5,0,2,-1,2,-361,-122,-0.23,-0.32,0.18,0.27,-2,0,0.39,-2,-2,0,2,0,1,Alex Morono,James Moontasri,James Moontasri,Alex Morono,James Moontasri,Loss,R3,Decision - Unanimous,46,111,0,0,0,0,0,0
1286,UFC Fight Night Nelson vs Ponzinibbio,2017-07-16 00:00:00,Live on FS1,-1,5,1,0,-2,-5,0,-130,-114,-0.15,0.12,0.17,-0.19,-6,-4,0.25,0,-3,0,2,0,1,Justin Willis,James Mulheron,James Mulheron,Justin Willis,Justin Willis,Win,R3,Decision - Unanimous,36,52,0,3,0,0,0,2
4001,UFC Fight Night Henderson vs. Dos Anjos,2014-08-23 00:00:00,Sportsnet 360,-2,13,2,6,4,3,1,436,176,0.01,-0.02,0,0,-4,-2,-0.39,5,1,2,1,1,0,James Vick,Valmir Lazaro,James Vick,Valmir Lazaro,Valmir Lazaro,Loss,R3,Decision - Unanimous,77,91,0,4,0,0,0,1
3717,UFC Fight Night Edgar vs. Swanson,2014-11-22 00:00:00,Sportsnet 360,-3,-1,-2,6,4,10,4,315,156,0,-0.07,0,0,-9,-3,-0.26,5,-2,1,1,1,0,James Vick,Nick Hein,James Vick,Nick Hein,James Vick,Win,R3,Decision - Unanimous,40,25,0,0,0,0,0,1
1467,UFC 211 Miocic vs Dos Santos 2,2017-05-13 00:00:00,Live on Pay-Per-View,-3,6,-3,6,-2,5,2,446,166,-0.02,0.09,0,-0.11,6,2,0.17,5,1,2,1,1,0,James Vick,Marco Polo Reyes,James Vick,Marco Polo Reyes,Marco Polo Reyes,Loss,R1,KO/TKO,20,16,0,0,0,0,0,0
634,UFC Fight Night Cerrone vs Medeiros,2018-02-18 00:00:00,Live on TSN 2,-9,-10,-4,2,-2,6,3,-460,-278,0.03,0.24,-0.19,-0.16,-29,-14,-0.06,-2,-16,0,1,1,0,James Vick,Francisco Trinaldo,James Vick,Francisco Trinaldo,James Vick,Win,R3,Decision - Unanimous,68,26,1,3,0,1,0,2
960,UFC 217 Bisping vs St-Pierre,2017-11-04 00:00:00,Live on Pay-Per-View,1,-3,-1,2,2,3,2,620,256,0.04,0.06,0,0,4,0,-0.14,2,-1,1,1,1,0,James Vick,Joe Duffy,James Vick,Joe Duffy,Joe Duffy,Loss,R2,KO/TKO,42,25,0,2,0,0,0,0
303,UFC 226 Miocic vs Cormier,2018-07-07 00:00:00,Live on Pay-Per-View,2,1,1,0,0,2,-3,196,141,0.08,0.03,0.16,-0.19,12,2,-0.25,0,1,-1,2,0,1,Emily Whitmire,Jamie Moyle,Jamie Moyle,Emily Whitmire,Emily Whitmire,Win,R3,Decision - Unanimous,50,53,0,1,0,0,0,1
2965,UFC 191 Johnson vs. Dodson 2,2015-09-05 00:00:00,Live on Pay-Per-View,6,10,3,4,-2,-1,0,-480,-202,-0.05,0.09,0,-0.1,-76,-39,-0.19,3,-22,0,2,0,1,Corey Anderson,Jan Blachowicz,Jan Blachowicz,Corey Anderson,Jan Blachowicz,Loss,R3,Decision - Unanimous,20,84,1,4,1,0,1,6
1004,UFC Fight Night Cerrone vs Till,2017-10-21 00:00:00,Live on Fight Network,7,13,5,4,2,3,3,556,252,0.12,0.17,-0.07,-0.11,-3,0,-0.24,2,1,0,1,1,0,Jan Blachowicz,Devin Clark,Jan Blachowicz,Devin Clark,Jan Blachowicz,Win,R2,Submission,33,15,1,0,1,0,1,0
111,UFC Fight Night Hunt vs Oleinik,2018-09-15 00:00:00,Live on Fight Network,9,-2,1,-1,-4,1,0,431,175,0.09,0.25,-0.26,0,17,11,0.16,-3,6,-3,1,1,0,Jan Blachowicz,Nikita Krylov,Jan Blachowicz,Nikita Krylov,Jan Blachowicz,Win,R2,Submission,10,4,1,1,1,1,4,0
454,UFC Fight Night Maia vs Usman,2018-05-19 00:00:00,Live on TSN 2,6,2,4,-2,2,0,-2,270,116,0.17,0.01,-0.01,0,-1,0,-0.41,-1,1,0,2,0,1,Dominick Reyes,Jared Cannonier,Jared Cannonier,Dominick Reyes,Dominick Reyes,Win,R1,KO/TKO,6,20,0,0,0,0,0,0
804,UFC Fight Night Lawler vs Dos Anjos,2017-12-16 00:00:00,Live on CTV TWO,-1,-11,-3,-4,4,-1,-3,-383,-187,0.14,0.02,0.03,-0.04,-21,-12,-0.11,-3,-9,0,2,0,1,Jan Blachowicz,Jared Cannonier,Jared Cannonier,Jan Blachowicz,Jared Cannonier,Loss,R3,Decision - Unanimous,26,50,0,4,0,0,0,2
1326,The Ultimate Fighter Finale Johnson vs Gaethje,2017-07-07 00:00:00,Live on TSN 5,3,4,3,0,6,2,0,348,231,0.24,-0.21,0.19,0.13,3,1,0.45,0,3,0,1,1,0,Jared Cannonier,Nick Roehrick,Jared Cannonier,Nick Roehrick,Jared Cannonier,Win,R3,KO/TKO,84,28,1,0,0,0,1,0
2480,UFC Fight Night Rothwell vs. Dos Santos,2016-04-10 00:00:00,TSN 2,2,2,0,-2,4,3,-1,362,202,0.32,0.33,0.19,-0.45,-5,-4,-0.55,-1,-2,0,1,1,0,Jared Cannonier,Cyril Asker,Jared Cannonier,Cyril Asker,Jared Cannonier,Win,R1,KO/TKO,27,13,0,0,0,0,1,0
650,UFC Fight Night Cerrone vs Medeiros,2018-02-18 00:00:00,Live on TSN 2,-3,1,0,-2,-2,-6,-2,-85,9,0.14,-0.33,-0.11,0.36,5,5,0.37,-3,2,-2,2,0,1,Diego Ferreira,Jared Gordon,Jared Gordon,Diego Ferreira,Jared Gordon,Loss,R1,KO/TKO,8,29,0,0,0,0,0,2
1349,UFC Fight Night Chiesa vs Lee,2017-06-25 00:00:00,Live on TSN 5,-3,6,-1,0,2,-5,-2,109,105,0.2,-0.63,0,0.55,14,6,0.64,0,9,0,1,1,0,Jared Gordon,Michel Quinones,Jared Gordon,Michel Quinones,Michel Quinones,Loss,R2,KO/TKO,67,16,4,0,0,0,5,0
7042,UFC® Fight Night™,2010-09-15 00:00:00,:MARQUARDT vs PALHARES,0,0,0,0,1,-1,0,-69,-24,0.04,-0.03,-0.27,0.27,-34,-16,-0.21,0,2,3,2,0,1,Kyle Kingsbury,Jared Hamman,Jared Hamman,Kyle Kingsbury,Kyle Kingsbury,Win,R3,Decision - Unanimous,88,79,0,9,0,0,0,0
5621,UFC® 150,2012-08-11 00:00:00,Henderson vs. Edgar II,7,0,0,0,1,75,0,480,173,0.01,0.09,-0.19,0.02,0,-3,-0.48,0,6,2,2,0,1,Michael Kuiper,Jared Hamman,Jared Hamman,Michael Kuiper,Jared Hamman,Loss,R2,KO/TKO,61,56,0,1,0,0,0,1
4883,UFC 164 Henderson vs. Pettis,2013-08-31 00:00:00,Live on Pay-Per-View,0,-14,-5,-4,1,-4,-48,456,168,0.15,0.05,-0.21,0.07,-5,-7,-0.36,-3,1,1,2,0,1,Magnus Cedenblad,Jared Hamman,Jared Hamman,Magnus Cedenblad,Magnus Cedenblad,Win,R1,Submission,3,4,0,0,0,1,0,1
412,UFC Fight Night Rivera vs Moraes,2018-06-01 00:00:00,Live on TSN 2,-1,6,1,0,-2,-3,-1,105,61,0.13,-0.33,0,0.42,25,15,-0.06,2,3,-1,2,0,1,Jose Torres,Jarred Brooks,Jarred Brooks,Jose Torres,Jarred Brooks,Loss,R2,KO/TKO,31,22,2,1,0,0,1,0
7932,UFC® 96,2009-03-07 00:00:00,JACKSON vs JARDINE,6,-21,-12,0,-11,-3,-42,-697,-409,0.08,-0.2,0.04,0.17,-15,-10,-0.33,-5,9,1,1,1,0,Jason Brilz,Tim Boetsch,Jason Brilz,Tim Boetsch,Tim Boetsch,Loss,R3,Decision - Unanimous,34,27,4,0,1,0,6,0
8328,UFC® 83,2008-04-19 00:00:00,SERRA vs ST-PIERRE 2,5,0,0,-4,-5,-75,0,-809,-330,-0.12,-0.16,0.32,-0.17,-15,-4,-0.55,-8,-9,-2,1,1,0,Jason Day,Alan Belcher,Jason Day,Alan Belcher,Alan Belcher,Loss,R1,KO/TKO,29,3,0,1,0,0,0,1
1690,UFC Fight Night Shevchenko vs Pena,2017-01-28 00:00:00,Live on TSN 5,-1,11,4,2,0,3,3,32,21,0.15,-0.19,0.17,0,-1,-1,-0.12,1,-3,-1,1,1,0,Jason Gonzalez,J.C. Cottrell,Jason Gonzalez,J.C. Cottrell,Jason Gonzalez,Win,R1,Submission,4,1,0,1,1,0,0,3
4709,UFC 167 Live on Pay-Per-View,2013-11-16 00:00:00,St-Pierre vs. Hendricks,-1,0,0,4,0,2,0,90,32,-0.19,0.19,0.19,-0.38,5,8,0.18,9,14,1,1,1,0,Jason High,Anthony Lapsley,Jason High,Anthony Lapsley,Jason High,Win,R3,Decision - Unanimous,5,8,4,0,4,0,11,1
12,UFC 230 Cormier vs Lewis,2018-11-03 00:00:00,Live on Pay-Per-View,-5,6,0,0,2,-1,-1,876,287,-0.03,0.02,0,-0.06,21,5,0.27,9,-6,2,2,0,1,Jordan Rinaldi,Jason Knight,Jason Knight,Jordan Rinaldi,Jordan Rinaldi,Win,R3,Decision - Unanimous,12,20,0,3,0,2,0,8
820,UFC Fight Night Swanson vs Ortega,2017-12-09 00:00:00,Live on TSN 5,-4,-1,-1,-2,0,0,-1,346,60,-0.21,-0.12,0,0.18,31,9,-0.09,6,2,2,2,0,1,Gabriel Benitez,Jason Knight,Jason Knight,Gabriel Benitez,Gabriel Benitez,Win,R3,Decision - Unanimous,36,85,1,0,0,0,0,1
431,UFC Fight Night Thompson vs Till,2018-05-27 00:00:00,Live on TSN 5,-4,6,3,0,0,-1,-2,837,256,-0.08,0.31,0,-0.36,7,-2,-0.1,8,-12,-1,2,0,1,Makwan Amirkhani,Jason Knight,Jason Knight,Makwan Amirkhani,Makwan Amirkhani,Win,R3,Decision - Split,29,27,0,3,1,0,0,2
8326,UFC® 83,2008-04-19 00:00:00,SERRA vs ST-PIERRE 2,2,0,0,4,3,-74,0,-50,8,-0.04,-0.57,0.33,0.24,12,-4,0.02,-3,0,1,1,1,0,Jason MacDonald,Joe Doerksen,Jason MacDonald,Joe Doerksen,Joe Doerksen,Loss,R2,KO/TKO,13,4,1,1,2,3,1,2
8172,UFC® 88,2008-09-06 00:00:00,BREAKTHROUGH,2,0,0,7,0,0,0,0,-13,-0.04,0.18,0.13,-0.22,38,4,0.06,4,5,4,1,1,0,Jason MacDonald,Jason Lambert,Jason MacDonald,Jason Lambert,Jason Lambert,Loss,R2,Submission,10,1,2,0,1,2,4,0
5852,UFC,2012-05-15 00:00:00,Korean Zombie vs. Poirier,8,-10,-6,4,-1,-74,-41,-329,-114,-0.14,-0.31,0.15,0.16,-1,-8,-0.23,2,7,4,2,0,1,Tom Lawlor,Jason MacDonald,Jason MacDonald,Tom Lawlor,Jason MacDonald,Loss,R1,KO/TKO,1,5,0,0,0,0,0,0
6624,UFC® 129,2011-04-30 00:00:00,ST-PIERRE vs. SHIELDS,2,0,0,5,3,0,0,-2,30,-0.12,-0.39,0.47,-0.01,41,4,0.04,6,10,2,1,1,0,Jason MacDonald,Ryan Jensen,Jason MacDonald,Ryan Jensen,Ryan Jensen,Loss,R1,Submission,0,0,0,0,1,1,1,0
8757,UFC® 66,2006-12-30 00:00:00,LIDDELL VS. ORTIZ,5,0,0,4,-11,-74,0,-1133,-470,-0.05,-0.31,0.19,0.12,8,-9,-0.19,-1,-10,4,1,1,0,Jason MacDonald,Chris Leben,Jason MacDonald,Chris Leben,Jason MacDonald,Win,R2,Submission,9,15,1,2,1,0,1,2
8826,Ortiz vs Shamrock 3,2006-10-10 00:00:00,The Final Chapter,5,-24,-14,2,-3,-77,-42,-1007,-494,0.02,-0.26,0.21,0.06,-13,-24,-0.26,-5,-23,-1,1,1,0,Jason MacDonald,Ed Herman,Jason MacDonald,Ed Herman,Jason MacDonald,Win,R1,Submission,5,2,0,1,2,0,2,1
3851,UFC Fight Night MacDonald vs. Saffiedine,2014-10-04 00:00:00,Sportsnet 360,-2,-3,0,-2,-3,1,0,-612,-283,0.01,0.01,-0.17,0.13,16,7,-0.36,-3,15,2,2,0,1,Paul Felder,Jason Saggo,Jason Saggo,Paul Felder,Paul Felder,Win,R3,Decision - Split,29,51,6,1,0,0,7,1
1075,UFC Fight Night Rockhold vs Branch,2017-09-16 00:00:00,Live on RDS 2,0,-2,1,-6,0,0,1,-209,-80,-0.05,-0.15,-0.15,0.33,-11,-3,-0.15,-5,8,2,2,0,1,Gilbert Burns,Jason Saggo,Jason Saggo,Gilbert Burns,Jason Saggo,Loss,R2,KO/TKO,35,42,1,2,0,0,0,0
1803,UFC 206 Holloway vs Pettis,2016-12-10 00:00:00,Live on Pay-Per-View,0,-11,1,0,2,-2,0,-408,-123,-0.13,0,0,0.04,-59,-28,-0.38,-1,12,1,2,0,1,Rustam Khabilov,Jason Saggo,Jason Saggo,Rustam Khabilov,Rustam Khabilov,Win,R3,Decision - Unanimous,19,42,0,4,0,0,0,0
329,The Ultimate Fighter Finale Tavares vs Adesanya,2018-07-06 00:00:00,Live on TSN 3,6,1,1,0,0,-65,0,-47,-57,-0.42,0.23,0,-0.3,-6,-2,-0.29,0,-3,0,2,0,1,Brad Katona,Jay Cucciniello,Jay Cucciniello,Brad Katona,Brad Katona,Title,R3,Decision - Unanimous,14,71,0,2,0,0,0,3
916,UFC Fight Night Werdum vs Tybura,2017-11-18 00:00:00,Live on TSN 5,3,-4,-2,0,0,0,-1,-278,-128,-0.12,0.34,0,-0.32,-30,-15,0.09,2,-5,-1,2,0,1,Eric Shelton,Jenel Lausa,Jenel Lausa,Eric Shelton,Eric Shelton,Win,R3,Decision - Unanimous,5,86,1,5,2,0,0,4
358,UFC Fight Night Cowboy vs Edwards,2018-06-23 00:00:00,Live on Fight Network,1,-13,-1,-8,0,-3,-7,-141,-54,0.04,0.16,0,-0.06,-27,-11,0.14,-2,-20,-3,2,0,1,Ulka Sasaki,Jenel Lausa,Jenel Lausa,Ulka Sasaki,Ulka Sasaki,Win,R2,Submission,7,25,0,5,0,1,0,9
1559,UFC 210 Cormier vs. Johnson 2,2017-04-08 00:00:00,Live on Pay-Per-View,0,-7,3,0,0,2,-1,59,22,-0.06,0.5,0,-0.43,-4,0,-0.48,3,-9,0,2,0,1,Magomed Bibulatov,Jenel Lausa,Jenel Lausa,Magomed Bibulatov,Magomed Bibulatov,Win,R3,Decision - Unanimous,10,51,0,2,0,0,0,9
247,UFC Fight Night Shogun vs Smith,2018-07-22 00:00:00,Live on TSN 2,1,2,7,0,0,-4,-1,48,21,-0.26,0.52,0,-0.59,5,1,-0.5,0,0,0,2,0,1,Darko Stosic,Jeremy Kimball,Jeremy Kimball,Darko Stosic,Darko Stosic,Win,R1,KO/TKO,4,9,0,0,0,0,0,0
850,UFC 218 Holloway vs Aldo 2,2017-12-02 00:00:00,Live on Pay-Per-View,-1,6,8,-2,-2,-5,-2,-174,-113,-0.02,-0.04,-0.2,0.17,1,0,-0.36,-1,-2,0,2,0,1,Dominick Reyes,Jeremy Kimball,Jeremy Kimball,Dominick Reyes,Jeremy Kimball,Loss,R1,Submission,4,16,1,1,0,1,0,2
4790,UFC 166 Live on Pay-Per-View,2013-10-19 00:00:00,Velasquez vs. Dos Santos 3,6,-18,-6,0,-4,-74,-40,-1060,-371,0.03,0.02,0.11,0,-41,-20,-0.7,-2,-12,-3,2,0,1,Andre Fili,Jeremy Larsen,Jeremy Larsen,Andre Fili,Jeremy Larsen,Loss,R2,KO/TKO,23,55,1,1,0,0,0,0
3683,The Ultimate Fighter Esparza vs. Namajunas,2014-12-12 00:00:00,Sportsnet 360,3,4,7,-22,14,-3,-3,1802,641,0.06,0.15,-0.23,-0.03,7,-1,0.05,-17,-20,4,2,0,1,Charles Oliveira,Jeremy Stephens,Jeremy Stephens,Charles Oliveira,Jeremy Stephens,Loss,R3,Decision - Unanimous,48,43,0,2,0,3,0,4
1084,UFC 215 Nunes vs Shevchenko 2,2017-09-09 00:00:00,Live on Pay-Per-View,-4,6,8,0,3,-2,-2,1617,696,-0.05,0.09,0,-0.13,50,18,-0.07,10,-8,7,1,1,0,Jeremy Stephens,Gilbert Melendez,Jeremy Stephens,Gilbert Melendez,Gilbert Melendez,Loss,R3,Decision - Unanimous,96,29,0,0,0,0,1,0
1530,UFC Fight Night Johnson vs Reis,2017-04-15 00:00:00,Live on CTV TWO & TSN 5,3,16,14,-4,14,-1,-4,1835,682,-0.09,-0.23,0,0.17,63,21,-0.12,8,0,7,2,0,1,Renato Moicano,Jeremy Stephens,Jeremy Stephens,Renato Moicano,Renato Moicano,Win,R3,Decision - Split,56,70,0,2,0,0,0,1
8415,UFC® Fight Night™,2008-01-23 00:00:00,SWICK vs BURKMAN,-2,28,15,-11,13,-3,-3,880,481,0.01,-0.07,-0.12,0.17,52,19,0.26,-14,-19,-2,1,1,0,Jeremy Stephens,Cole Miller,Jeremy Stephens,Cole Miller,Jeremy Stephens,Win,R2,KO/TKO,30,5,1,0,0,3,1,2
750,UFC Fight Night Stephens vs Choi,2018-01-14 00:00:00,Live on TSN 5,5,14,13,0,8,1,-1,2409,933,0.06,-0.03,-0.16,0.17,69,26,0.15,10,9,7,1,1,0,Jeremy Stephens,Dooho Choi,Jeremy Stephens,Dooho Choi,Dooho Choi,Loss,R2,KO/TKO,49,44,0,0,0,0,0,0
8076,UFC® 91,2008-11-15 00:00:00,COUTURE vs LESNAR,-2,0,5,-6,6,1,0,63,-98,-0.04,0.05,-0.18,0.02,-37,-18,0,-4,-30,6,1,1,0,Jeremy Stephens,Rafael Dos Anjos,Jeremy Stephens,Rafael Dos Anjos,Rafael Dos Anjos,Loss,R3,KO/TKO,22,9,0,4,0,2,0,3
6810,UFC® 125,2011-01-01 00:00:00,RESOLUTION,-13,28,15,-7,10,1,38,1800,730,-0.06,0.04,-0.19,0.04,45,13,0.17,-2,-8,7,1,1,0,Jeremy Stephens,Marcus Davis,Jeremy Stephens,Marcus Davis,Marcus Davis,Loss,R3,KO/TKO,25,17,0,2,2,0,0,2
8651,UFC® 70,2007-04-21 00:00:00,NATIONS COLLIDE,5,-23,-11,-1,-4,-70,-38,-2503,-779,-0.23,-0.41,0.39,0.17,-25,-5,-0.34,-1,-30,-5,1,1,0,Jess Liaudin,Dennis Siver,Jess Liaudin,Dennis Siver,Dennis Siver,Loss,R1,Submission,1,2,0,1,1,0,0,1
4080,UFC Fight Night Cerrone vs. Miller,2014-07-16 00:00:00,Sportsnet 360,-4,-10,-7,0,-4,7,-39,-752,-248,0.06,0.01,-0.02,0,6,4,-0.13,6,1,2,2,0,1,Leslie Smith,Jessamyn Duke,Jessamyn Duke,Leslie Smith,Jessamyn Duke,Loss,R1,KO/TKO,16,36,0,0,0,0,0,0
4685,TUF 18 Finale Live on Sportsnet 360,2013-11-30 00:00:00,Maynard vs. Diaz,-6,0,0,0,0,3,0,284,195,0.23,-0.16,0.22,0,11,4,0,6,0,2,1,1,0,Jessamyn Duke,Peggy Morgan,Jessamyn Duke,Peggy Morgan,Peggy Morgan,Loss,R3,Decision - Unanimous,123,34,1,0,3,0,0,1
4315,UFC 172 Jones vs. Teixeira,2014-04-26 00:00:00,Live on Pay-Per-View,-3,-10,-3,0,-2,9,-36,-471,-177,-0.02,-0.08,0.05,0,-1,1,-0.36,6,-1,0,2,0,1,Bethe Correia,Jessamyn Duke,Jessamyn Duke,Bethe Correia,Jessamyn Duke,Loss,R3,Decision - Unanimous,54,91,1,0,0,0,0,1
6548,UFC® 131,2011-06-11 00:00:00,DOS SANTOS vs. CARWIN,4,-14,-4,-6,-8,-78,-42,-991,-407,-0.01,-0.37,0.16,0.33,-65,-35,-0.4,-10,-26,2,2,0,1,Chris Weidman,Jesse Bongfeldt,Jesse Bongfeldt,Chris Weidman,Jesse Bongfeldt,Loss,R1,Submission,5,7,0,1,0,1,0,5
265,UFC Fight Night Dos Santos vs Ivanov,2018-07-14 00:00:00,Live on TSN 2,4,14,2,0,0,-1,-2,129,109,0.08,-0.22,0.24,0,11,4,-0.55,0,1,0,1,1,0,Jessica Aguilar,Jodie Esquibel,Jessica Aguilar,Jodie Esquibel,Jessica Aguilar,Win,R3,Decision - Unanimous,128,81,0,0,0,0,0,0
1480,UFC 211 Miocic vs Dos Santos 2,2017-05-13 00:00:00,Live on Pay-Per-View,5,12,1,-2,-2,-4,35,-913,-283,0.07,-0.05,0.1,-0.14,4,1,0.09,-4,-5,-2,2,0,1,Cortney Casey,Jessica Aguilar,Jessica Aguilar,Cortney Casey,Cortney Casey,Win,R3,Decision - Unanimous,57,103,4,0,0,0,1,0
2963,UFC 191 Johnson vs. Dodson 2,2015-09-05 00:00:00,Live on Pay-Per-View,-3,11,-2,0,4,-5,-5,950,533,-0.11,0.02,-0.1,0.18,17,22,0.1,-4,27,1,2,0,1,Raquel Pennington,Jessica Andrade,Jessica Andrade,Raquel Pennington,Raquel Pennington,Win,R2,Submission,41,41,4,2,1,1,0,1
2069,UFC 203 Miocic vs. Overeem,2016-09-10 00:00:00,Live on Pay-Per-View,-5,8,3,2,2,-3,-6,1174,614,0.07,-0.14,0.05,0.18,42,25,0.17,3,28,0,1,1,0,Jessica Andrade,Joanne Calderwood,Jessica Andrade,Joanne Calderwood,Joanne Calderwood,Loss,R1,Submission,20,13,2,0,1,0,3,0
3500,UFC Fight Night Bigfoot vs. Mir,2015-02-22 00:00:00,TSN 2,-14,11,2,0,0,-6,-7,1052,633,-0.16,-0.03,0.04,-0.02,54,31,0.22,-4,27,0,2,0,1,Marion Reneau,Jessica Andrade,Jessica Andrade,Marion Reneau,Jessica Andrade,Loss,R1,Submission,6,6,0,0,0,1,0,0
607,UFC Fight Night Emmett vs Stephens,2018-02-24 00:00:00,Live on CTV TWO,-2,10,3,2,4,2,-3,834,461,-0.14,-0.2,0.08,0.18,15,26,0.32,4,23,1,1,1,0,Jessica Andrade,Tecia Torres,Jessica Andrade,Tecia Torres,Tecia Torres,Loss,R3,Decision - Unanimous,92,69,10,2,0,0,8,1
3926,UFC Fight Night Bigfoot vs. Arlovski,2014-09-13 00:00:00,UFC FIGHT PASS,3,10,4,4,4,-7,32,1904,1006,-0.04,-0.19,0.22,0.04,55,33,0.75,5,34,1,1,1,0,Jessica Andrade,Larissa Pacheco,Jessica Andrade,Larissa Pacheco,Larissa Pacheco,Loss,R1,Submission,19,6,1,0,2,0,6,0
1671,UFC Fight Night Bermudez vs Korean Zombie,2017-02-04 00:00:00,Live on TSN,-6,12,1,4,4,-2,-6,758,396,-0.12,-0.12,-0.03,0.18,51,30,0.01,5,33,0,1,1,0,Jessica Andrade,Angela Hill,Jessica Andrade,Angela Hill,Angela Hill,Loss,R3,Decision - Unanimous,131,89,2,0,0,0,0,0
3100,UFC Fight Night Mir vs. Duffee,2015-07-15 00:00:00,TSN 4/5,-3,15,1,2,4,-5,-6,1665,904,0.07,0.07,0.11,-0.18,38,29,0.37,1,29,0,1,1,0,Jessica Andrade,Sarah Moras,Jessica Andrade,Sarah Moras,Jessica Andrade,Win,R3,Decision - Unanimous,50,18,3,0,0,1,7,1
2919,UFC 192 Cormier vs. Gustafsson,2015-10-03 00:00:00,Live on Pay-Per-View,3,3,3,0,-4,-3,-1,926,289,0.15,0.81,-0.15,-0.62,-10,-4,0.39,3,-11,-1,2,0,1,Julianna Peña,Jessica Eye,Jessica Eye,Julianna Peña,Jessica Eye,Loss,R3,Decision - Unanimous,30,34,1,3,1,3,3,6
3741,UFC 180 Werdum vs. Hunt,2014-11-15 00:00:00,Live on Pay-Per-View,-4,2,-1,0,-4,0,-1,16,-45,0.08,0.07,-0.1,0,2,5,-0.02,7,8,0,1,1,0,Jessica Eye,Leslie Smith,Jessica Eye,Leslie Smith,Leslie Smith,Loss,R2,TKO - Doctor's Stoppage,80,28,0,0,0,0,0,0
2081,UFC 203 Miocic vs. Overeem,2016-09-10 00:00:00,Live on Pay-Per-View,-3,2,3,0,-2,2,2,297,26,0,-0.02,-0.03,0,-5,2,-0.25,7,6,-2,2,0,1,Bethe Correia,Jessica Eye,Jessica Eye,Bethe Correia,Jessica Eye,Loss,R3,Decision - Split,52,49,0,0,0,0,0,0
5893,Invicta FC 1,2012-04-28 00:00:00,Coenen vs. Ruyssen,-1,12,6,2,2,5,38,433,149,-0.09,0.46,-0.18,-0.36,21,2,-0.3,-1,8,0,1,1,0,Jessica Penne,Lisa Ellis,Jessica Penne,Lisa Ellis,Lisa Ellis,Loss,R3,KO/TKO,29,31,1,4,0,0,4,6
2354,UFC 199 Rockhold vs. Bisping 2,2016-06-04 00:00:00,Live on Pay-Per-View,8,-8,0,-2,-2,5,6,-1522,-860,-0.04,0.13,-0.04,-0.18,-29,-28,-0.55,-5,-25,0,2,0,1,Jessica Andrade,Jessica Penne,Jessica Penne,Jessica Andrade,Jessica Andrade,Win,R2,KO/TKO,27,117,0,0,0,0,0,0
